Tipo de Carta,Nombre de Carta,Texto de la Carta,Tipo de Magia,Tipo de Trampa,Tipo de Monstruo,Atributo,Nivel/Rango/Escala/Enlace,ATK,DEF,Fecha de Publicación de la Carta,Rareza,Método de Obtención
Magica,Magia de Ilusion,"Sacrifica 1 monstruo Lanzador de Conjuros; añade a tu mano hasta 2 copias de ""Mago Oscuro"" en tu Deck y/o Cementerio. Sólo puedes activar 1 ""Magia de Ilusión"" por turno.",Juego Rapido,#,#,#,-1,-1,-1,27/12/2017,SR,Gratis
Magica,Cortina de Magia Oscura,"Paga la mitad de tus LP; Invoca de Modo Especial, desde tu Deck, 1 ""Mago Oscuro"". No puedes Invocar otros monstruos en el turno en el que activas esta carta (pero sí puedes Colocar).",Normal,#,#,#,-1,-1,-1,27/12/2017,UR,Gratis
Magica,El Dojo de Shien,"Cada vez que uno o más monstruos ""Seis Samurais"" son Invocados de Modo Normal o Especial, pon 1 Contador de Bushido en esta carta. Puedes mandar esta carta al Cementerio; Invoca de Modo Especial desde tu Deck Principal, 1 Monstruo de Efecto ""Shien"" o ""Seis Samurais"" cuyo Nivel sea igual o menor a la cantidad de Contadores de Bushido en esta carta.",Continua,#,#,#,-1,-1,-1,31/12/2017,N,Caja Grande
Magica,Apoyo de Fusion Cibernetica,"Paga la mitad de tus LP; una vez, si este turno Invocas por Fusión un Monstruo de Fusión Máquina, puedes desterrar monstruos en tu mano, Cementerio y/o Campo como Materiales de Fusión. Sólo puedes activar 1 ""Apoyo de Fusión Cibernética"" por turno.",Juego Rapido,#,#,#,-1,-1,-1,23/07/2018,SR,Gratis
Magica,Tratos del Mundo Oscuro,"Cada jugador roba 1 carta, y despues cada jugador descarta 1 carta.",Normal,#,#,#,-1,-1,-1,11/01/2018,UR,Selection Box Grande
Magica,Ciclon Doble,Selecciona 1 Mágica/Trampa que controles y 1 Mágica/Trampa que controle tu adversario; destrúyelas.,Juego Rapido,#,#,#,-1,-1,-1,11/01/2018,SR,Selection Box Grande
Magica,El Cesped es Mas Verde,Si tienes más cartas en tu Deck que tu adversario: manda al Cementerio cartas de la parte superior de tu Deck para que tengas el mismo número de cartas que tu adversario en el Deck.,Normal,#,#,#,-1,-1,-1,11/01/2018,SR,Gratis
Magica,Jardin del Arobru,"Una vez por turno, si controlas un monstruo ""Arobru"": puedes ganar 500 LP y además, hasta el final del próximo turno de tu adversario, todos los monstruos que controles ganan 500 ATK y DEF (aún si esta carta deja el Campo). Si un monstruo ""Arobru"" boca arriba que controles es destruido en batalla o por efecto de una carta y mandado al Cementerio: gana 1000 LP.",Campo,#,#,#,-1,-1,-1,25/01/2018,N,Gratis
Magica,Triangulo Misterioso,"Destruye 1 monstruo con uno o más Contadores-A en el Campo. Después puedes Invocar de Modo Especial desde tu Deck 1 monstruo ""Alienígena"" de Nivel 4. Destrúyelo durante la End Phase.",Juego Rapido,#,#,#,-1,-1,-1,20/02/2018,SR,Caja Grande
Magica,"Aparato Criador de Celdas ""A""","Durante cada una de tus Standby Phases, pon 1 Contador-A en 1 monstruo boca arriba que controle tu adversario.",Continua,#,#,#,-1,-1,-1,20/02/2018,R,Caja Grande
Magica,"Aparato Recombinador de Celdas ""A""","Selecciona 1 monstruo boca arriba en el Campo; manda al Cementerio, desde tu Deck, 1 monstruo ""Alienígena"" y, si lo haces, pon tantos Contadores-A en ese monstruo como Niveles tenía el monstruo mandado. Durante tu Main Phase, excepto en el turno en el que esta carta fue mandada al Cementerio: puedes desterrar esta carta en tu Cementerio; añade a tu mano 1 monstruo ""Alienígena"" en tu Deck.",Juego Rapido,#,#,#,-1,-1,-1,20/02/2018,R,Caja Grande
Magica,"Otromundo - La Zona ""A""","Si un monstruo de tu adversario batalla con un monstruo de tipo ""Alienígena"" que tú controles, el monstruo de tu adversario pierde 300 ATK y DEF, solamente durante el cálculo de daño.",Campo,#,#,#,-1,-1,-1,20/02/2018,N,Caja Grande
Magica,"Rafaga de Dispersion de Celda ""A""","Selecciona 1 monstruo ""Alien"" boca arriba que tú controles. Destrúyelo y distribuye una cantidad de Contadores ""A"" igual al Nivel del monstruo destruido entre los monstruos boca arriba de tu adversario.",Juego Rapido,#,#,#,-1,-1,-1,20/02/2018,N,Caja Grande
Magica,Centro Oscuro,"Descarta 1 carta, y después selecciona 1 monstruo boca arriba en el Campo; destierra ese objetivo.",Normal,#,#,#,-1,-1,-1,14/03/2018,SR,Caja Mini
Magica,"¡Hola, Tornado!",Devuelve a la mano todas las Mágicas y Trampas Colocadas en el Campo.,Normal,#,#,#,-1,-1,-1,14/03/2018,SR,Caja Mini
Magica,Cambio de Mascara,"Selecciona 1 monstruo ""HÉROE"" que controles; mándalo al Cementerio y además, después de eso, si dejó el Campo por este efecto, Invoca de Modo Especial, desde tu Deck Extra, 1 monstruo ""HÉROE Enmascarado"" con el mismo Atributo que tenía el monstruo mandado cuando estaba en el Campo (si estaba boca abajo, su Atributo original).",Juego Rapido,#,#,#,-1,-1,-1,03/04/2018,SR,Caja Grande
Magica,Herencia Amazoness,"Sólo puedes equipar esta carta a un monstruo ""Amazoness"". Una vez por turno, ese monstruo no puede ser destruido en batalla. Después del cálculo de daño, si el monstruo equipado ataca a un monstruo: destruye al monstruo atacado.",Equipo,#,#,#,-1,-1,-1,03/04/2018,SR,Caja Grande
Magica,Libro de Magia de los Secretos,"Añade a tu mano, desde tu Deck, 1 carta ""Libro de Magia"", excepto ""Libro de Magia de los Secretos"". Sólo puedes activar 1 ""Libro de Magia de los Secretos"" por turno.",Normal,#,#,#,-1,-1,-1,01/05/2018,SR,Caja Mini
Magica,Libro de Magia del Destino,"Si controlas un monstruo de Tipo Lanzador de Conjuros: puedes desterrar hasta 3 Cartas Mágicas ""Libro de Magia"" en tu Cementerio, aplica este efecto, dependiendo de la cantidad de Cartas Mágicas desterradas para la activación de esta carta. Sólo puedes activar 1 ""Libro de Magia del Destino"" por turno. -1: Devuelve a la mano, desde el Campo, 1 Carta Mágica/de Trampa Colocada. -2: Cambia 1 monstruo en el Campo a Posición de Defensa boca abajo o Posición de Ataque boca arriba. -3: Destierra 1 carta que controle tu adversario.",Juego Rapido,#,#,#,-1,-1,-1,01/05/2018,R,Caja Mini
Magica,Libro de Magia del Poder,"Selecciona 1 monstruo Lanzador de Conjuros que controles; este turno, éste gana 1000 ATK. Y, si lo hace, cada vez que éste destruya un monstruo del adversario en batalla este turno: puedes añadir a tu mano, desde tu Deck, 1 Mágica ""Libro de Magia"". Sólo puedes activar 1 ""Libro de Magia del Poder"" por turno.",Normal,#,#,#,-1,-1,-1,01/05/2018,R,Caja Mini
Magica,Libro de Magia de la Eternidad,"Selecciona 1 de tus Cartas Mágicas ""Libro de Magia"" desterradas, excepto ""Libro de Magia de la Eternidad""; añade ese objetivo a tu mano. Sólo puedes activar 1 ""Libro de Magia de la Eternidad"" por turno.",Normal,#,#,#,-1,-1,-1,01/05/2018,N,Caja Mini
Magica,Libro de Magia del Maestro,"Si controlas un monstruo de Tipo Lanzador de Conjuros: puedes mostrar otra carta ""Libro de Magia"" en tu mano, y después seleccionar 1 Carta Mágica Normal ""Libro de Magia"" en tu Cementerio, excepto ""Libro de Magia del Maestro""; el efecto de esta carta se convierte en el efecto de ese objetivo. Sólo puedes activar 1 ""Libro de Magia del Maestro"" por turno.",Normal,#,#,#,-1,-1,-1,01/05/2018,N,Caja Mini
Magica,Hacha del Desespero,"(Esta carta se trata siempre como una carta ""Archidemonio""). El monstruo equipado gana 1000 ATK. Cuando esta carta es mandada del Campo al Cementerio: puedes Sacrificar 1 monstruo; pon esta carta en la parte superior del Deck.",Equipo,#,#,#,-1,-1,-1,11/05/2018,SR,Selection Box Mini
Magica,Huracan Especial,Descarta 1 carta de tu mano. Destruye todos los monstruos Invocados mediante una Invocación Especial en el Campo.,Normal,#,#,#,-1,-1,-1,22/05/2018,SR,Caja Grande
Magica,Armas Nobles - Arfeudutyr,"Sólo puedes controlar 1 ""Armas Nobles - Arfeudutyr"". Sólo puedes equiparla a un monstruo de Tipo Guerrero. Una vez por turno: puedes seleccionar 1 carta Colocada que controle tu adversario; el monstruo equipado pierde 500 ATK exactamente y, si lo hace, destruye ese objetivo. (Esta pérdida de ATK permanece aún si esta carta deja el Campo o el monstruo deja de ser afectado por efectos de cartas). Si esta carta boca arriba en el Campo es destruida y mandada al Cementerio: puedes seleccionar 1 monstruo ""Noble Caballero"" de Tipo Guerrero que controles; equipa esta carta a ese objetivo. Sólo puedes usar este efecto de ""Armas Nobles - Arfeudutyr"" una vez por turno.",Equipo,#,#,#,-1,-1,-1,22/05/2018,R,Caja Grande
Magica,Armas Nobles - Caliburn,"Sólo puedes controlar 1 ""Armas Nobles - Caliburn"". Sólo puedes equipar esta carta a un monstruo de Tipo Guerrero. Éste gana 500 ATK. Una vez por turno: puedes ganar 500 LP. Si esta carta boca arriba en el Campo es destruida y mandada al Cementerio: puedes seleccionar 1 monstruo ""Noble Caballero"" de Tipo Guerrero que controles; equipa esta carta a ese objetivo. Sólo puedes usar este efecto de ""Armas Nobles - Caliburn"" una vez por turno.",Equipo,#,#,#,-1,-1,-1,22/05/2018,R,Caja Grande
Magica,Armas Nobles - Gallatin,"Solo puedes controlar 1 ""Armas Nobles - Gallatin"" boca arriba. Solo puedes equiparla a un monstruo de Tipo Guerrero. Este gana 1000 ATK. Durante cada una de tus Standby Phases, éste pierde 200 ATK. Si esta carta en el Campo boca arriba es destruida y mandada al Cementerio: puedes seleccionar 1 monstruo ""Noble Caballero"" boca arriba que controles; equipa esta carta a ese objetivo. Este efecto de ""Armas Nobles - Gallatin"" solo puede ser utilizado una vez por turno.",Equipo,#,#,#,-1,-1,-1,22/05/2018,R,Caja Grande
Magica,Armas Nobles del Destino,"Sólo puedes controlar 1 ""Armas Nobles del Destino"". Sólo puedes equipar esta carta a un monstruo de Tipo Guerrero. Una vez por turno, el monstruo equipado no puede ser destruido en batalla o por efectos de cartas. Si esta carta boca arriba en el Campo es destruida y mandada al Cementerio: puedes seleccionar 1 monstruo ""Noble Caballero"" de Tipo Guerrero que controles; equipa esta carta a ese objetivo. Sólo puedes usar este efecto de ""Armas Nobles del Destino"" una vez por turno.",Equipo,#,#,#,-1,-1,-1,22/05/2018,R,Caja Grande
Magica,Gloria del Noble Caballero,"Selecciona 1 monstruo ""Noble Caballero"" que controles; equípalo con 1 Mágica de Equipo en tu Deck que pueda ser equipada a ese objetivo. Sólo puedes activar 1 ""Gloria del Noble Caballero"" por turno.",Juego Rapido,#,#,#,-1,-1,-1,22/05/2018,R,Caja Grande
Magica,Ultimo Capitulo del Noble Caballero,"Si tu adversario controla un monstruo y tú no controlas ninguno: puedes seleccionar 1 Carta Mágica de Equipo ""Armas Nobles"" y 1 monstruo ""Noble Caballero"" apropiado en tu Cementerio; Invoca ese monstruo de Modo Especial y, si lo haces, equipa esa Carta Mágica de Equipo a ese monstruo apropiado. Sólo puedes activar 1 ""Último Capítulo del Noble Caballero"" por turno.",Normal,#,#,#,-1,-1,-1,22/05/2018,N,Caja Grande
Magica,Cofre de Oro Sellado,"Destierra 1 carta de tu Deck, boca arriba. Durante tu segunda Standby Phase, después de la activación de esta carta, añade a tu mano esa carta.",Normal,#,#,#,-1,-1,-1,14/06/2018,UR,Estructura
Magica,Fusion de Caballero-Gema,"Invoca por Fusión 1 Monstruo de Fusión ""Caballero-Gema"" desde tu Deck Extra, usando monstruos en tu mano o tu lado del Campo como Materiales de Fusión. Si esta carta está en tu Cementerio: puedes desterrar 1 monstruo ""Caballero-Gema"" en tu Cementerio; añade esta carta a tu mano.",Normal,#,#,#,-1,-1,-1,09/07/2018,SR,Caja Grande
Magica,¡Impacto Ciberoscuro!,"Devuelve 1 ""Cuerno Ciberoscuro"", 1 ""Filo Ciberoscuro"" y 1 ""Quilla Ciberoscura"" de tu Campo, mano o Cementerio a tu Deck. Invoca de Modo Especial 1 ""Dragón Ciberoscuro"" de tu Deck Extra. (Esta Invocación Especial se trata como una Invocación por Fusión).",Normal,#,#,#,-1,-1,-1,11/07/2018,SR,Gratis
Magica,Reino Vampiro,"Los monstruos de Tipo Zombi ganan 500 ATK, sólo durante el cálculo de daño. Una vez por turno, cuando una o más cartas en el Deck de tu adversario son mandadas al Cementerio: selecciona 1 carta en el Campo; manda al Cementerio 1 monstruo ""Vampiro"" de OSCURIDAD en tu mano o Deck y, si lo haces, destruye ese objetivo.",Campo,#,#,#,-1,-1,-1,08/08/2018,SR,Caja Mini
Magica,Piramide de Maravillas,"Todos los monstruos Zombi que controlas ganan 200 ATK por cada monstruo que controle tu adversario. Si exactamente 1 monstruo Zombi que controlas fuera a ser destruido (y ninguna otra carta), puedes mandar al Cementerio esta carta en su lugar.",Continua,#,#,#,-1,-1,-1,08/08/2018,R,Caja Mini
Magica,Ciclon de la Galaxia,"Selecciona 1 Mágica/Trampa Colocada en el Campo; destrúyela. Durante tu Main Phase, excepto en el turno en el que esta carta fue mandada al Cementerio: puedes desterrar esta carta en tu Cementerio, y después seleccionar 1 Mágica/Trampa boca arriba en el Campo; destrúyela. Sólo puedes usar este efecto de ""Ciclón de la Galaxia"" una vez por turno.",Normal,#,#,#,-1,-1,-1,27/08/2018,UR,Caja Grande
Magica,Estadio U.A.,"Si un monstruo ""U.A."" es Invocado de Modo Normal a tu lado del Campo: puedes añadir a tu mano 1 monstruo ""U.A."" en tu Deck. Una vez por turno, si uno o más monstruos ""U.A."" son Invocados de Modo Especial a tu lado del Campo: todos los monstruos que controles en este momento ganan 500 ATK (aun si esta carta deja el Campo).",Campo,#,#,#,-1,-1,-1,27/08/2018,SR,Caja Grande
Magica,Nucleo de Hierro de Koa'ki Meiru,"Durante tu Draw Phase, si esta carta está en tu Cementerio, puedes añadirla a tu mano en vez de robar, y/o mandar al Cementerio desde tu mano 1 monstruo ""Koa'ki Meiru"" para añadir esta carta a tu mano.",Normal,#,#,#,-1,-1,-1,27/08/2018,R,Caja Grande
Magica,Grito Plateado,"Selecciona 1 Monstruo Normal de Tipo Dragón en tu Cementerio; Invoca ese objetivo de Modo Especial. Sólo puedes activar 1 ""Grito Plateado"" por turno.",Juego Rapido,#,#,#,-1,-1,-1,25/09/2018,UR,Caja Grande
Magica,Maquina de Bingo ¡¡¡Vamos!!!,"Muestra 3 cartas de tu Deck que cada una cumpla al menos 1 de los criterios listados abajo, tu adversario elige 1 al azar para añadir a tu mano, y barajas el resto en tu Deck. Sólo puedes activar 1 ""Máquina de Bingo, ¡¡¡Vamos!!!"" por turno. -Monstruo ""Ojos Azules"". -Mágica/Trampa que liste específicamente la carta ""Dragón Blanco de Ojos Azules"" o ""Dragón de Ojos Azules Definitivo"", excepto ""Máquina de Bingo, ¡¡¡Vamos!!!""",Normal,#,#,#,-1,-1,-1,15/10/2018,R,Caja Grande
Magica,Fusion del Esgrimista de la Espada de la Destruccion,"Invoca por Fusión, desde tu Deck Extra, 1 Monstruo de Fusión que liste a ""Buster Blader"" como material, usando monstruos en tu mano o en cualquier Campo como Material de Fusión. Si esta carta está en tu Cementerio: puedes mandar al Cementerio 1 carta en tu mano; añade esta carta a tu mano. Sólo puedes usar cada efecto de ""Fusión del Esgrimista de la Espada de la Destrucción"" una vez por turno.",Juego Rapido,#,#,#,-1,-1,-1,23/10/2018,SR,Caja Grande
Magica,Cartas de la Consonancia,Descarta 1 Cantante Dragón con 1000 ATK o menos; roba 2 cartas.,Normal,#,#,#,-1,-1,-1,12/11/2018,UR,Caja Grande
Magica,Remolino Oscuro,"Cuando un monstruo ""Alanegra"" es Invocado de Modo Normal a tu Campo: puedes añadir a tu mano 1 monstruo ""Alanegra"" en tu Deck con un ATK menor al de ese monstruo.",Continua,#,#,#,-1,-1,-1,12/11/2018,UR,Caja Grande
Magica,Dracounidad Lanza Divina,"Sólo puedes equipar esta carta a un monstruo ""Dracounidad"". Éste gana ATK igual a su Nivel x 100, y además no es afectado por efectos de Trampas. Durante tu Main Phase: puedes equipar 1 monstruo ""Dracounidad"" Cantante de Tipo Dragón en tu Deck al monstruo equipado con esta carta. Sólo puedes usar este efecto de ""Dracounidad Lanza Divina"" una vez por turno.",Equipo,#,#,#,-1,-1,-1,12/11/2018,R,Caja Grande
Magica,Colapso,Selecciona 1 monstruo boca arriba en el Campo; hasta el final de este turno su ATK original se divide a la mitad.,Juego Rapido,#,#,#,-1,-1,-1,31/12/2018,UR,Caja Grande
Magica,Fusion Milagrosa,"Invoca por Fusión 1 Monstruo de Fusión ""HÉROE Elemental"" desde tu Deck Extra, desterrando de tu Campo o tu Cementerio los Materiales de Fusión listados en éste.",Normal,#,#,#,-1,-1,-1,31/12/2018,UR,Caja Grande
Magica,Nucleo de Diamante de Koa'ki Meiru,"Añade a tu mano 1 carta ""Koa'ki Meiru"" en tu Deck, excepto ""Núcleo de Diamante de Koa'ki Meiru"". Puedes desterrar esta carta en tu Cementerio; por el resto de este turno, los monstruos ""Koa'ki Meiru"" que controles no pueden ser destruidos.",Normal,#,#,#,-1,-1,-1,31/12/2018,SR,Caja Grande
Magica,Reserva de Dinero de los Karakuri,"Selecciona 1 monstruo ""Karakuri"" boca arriba que controles. Añade a tu mano, desde tu Deck, 1 monstruo de ""Karakuri"" de Nivel 4 o menor, y cambia la posición de batalla del monstruo seleccionado.",Normal,#,#,#,-1,-1,-1,31/12/2018,SR,Caja Grande
Magica,Necrovalle,"Todos los monstruos ""Cuidador de Tumbas"" ganan 500 ATK y DEF. Las cartas en el Cementerio no pueden ser desterradas. Niega cualquier efecto de carta que fuera a mover una carta en el Cementerio a un lugar diferente. Niega cualquier efecto de carta que cambie Tipos o Atributos en el Cementerio.",Campo,#,#,#,-1,-1,-1,12/01/2019,UR,Selection Box Grande
Magica,Pueblo Mecanico,"Ambos jugadores pueden Invocar de Modo Normal monstruos ""Mecanismo Antiguo"" haciendo 1 Sacrificio menos. Cuando esta carta es destruida y mandada al Cementerio: puedes Invocar de Modo Especial, desde tu mano, Deck o Cementerio, 1 monstruo ""Mecanismo Antiguo"".",Campo,#,#,#,-1,-1,-1,04/02/2019,SR,Estructura
